"股票代號","股票名稱","年度","中文簡稱","英文簡稱","公司名稱","英文名稱","地址","電話","傳真機號碼","註冊地國名","訴訟代理人","訴訟代理人電話","訴訟代理人地址","實收資本額(百萬)","成立日期","上市日期","上櫃日期","興櫃日期","公發日期","存續年度","董事長","總經理","發言人","發言人職稱","上市上櫃","網址","電子信箱","股票過戶機構","股務代理電話","產業代號","產業名稱","英文產業名稱","產業指數代號","產業指數名稱","指數彙編分類代號","指數彙編分類","經營項目","國際證券編碼","統一編號","交易所公告股本(千)","交易所普通股股本(千)","交易所特別股股本(千)","交易所普通股股數(千)","交易所特別股股數(千)","普通股每股面額(元)","每股幣別","公告採用匯率","簽證會計師事務所","前年度內銷比重(%)","前年度外銷比重(%)","員工人數(人)"
"4116","明基醫","2020","明基醫","BMTC","明基三豐醫療器材股份有限公司","BenQ Medical Technology Corporation","台北市內湖區洲子街46號7樓","(02)87975533","02-87975189","","","","","446","19890321","","20151216","20020102","19990707","5","陳其宏","管新寶","吳淑晴","協理","2","http://www.benqmedicaltech.com","Stella.Wu@BenQMedicalTech.com","中國信託商業銀行股份有限公司","(02)66365566","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","醫療耗材及商品收入71.47%、醫療設備收入27.7%、醫療工程及維修收入0.79%、其他營業收入0.05%(醫療器材製造加工及銷售、醫療耗材製造及代理銷售、醫院工程及管理顧問)","TW0004116009","23285106","445660","445660","","44566","","10","NTD","","安侯建業聯合會計師事務所","51.97","48.03","362"
"4119","旭富","2020","旭富","SCI","旭富製藥科技股份有限公司","SCI Pharmtech Inc.","桃園市蘆竹區濱海里13鄰海湖北路309巷61號","03-3543133","03-3543483","","","","","795","19870918","20040107","","20020812","20020726","16","翁維駿","翁維駿","楊文禎","財務行政部經理","1","http://www.sci-pharmtech.com.tw","lisa.kuo@sci-pharmtech.com.tw","宏遠證券股份有限公司","02-23268818","22","生技醫療","Biotechnology and Medical Care","TWB31","生技醫療","C17020","傳產-生技","原料藥69.03%、中間體22.4%(原料藥，原料藥中間體，特殊及精密化學品之加工，製造及銷售)","TW0004119003","22662545","794853.1","794853.1","","79485.31","","10","NTD","","安侯建業聯合會計師事務所","9.35","90.65","269"
"4120","友華","2020","友華","OEP","友華生技醫藥股份有限公司","Orient Europharma Co. Ltd.","台北市大安區復興南路一段368號7樓","27554881","27024324","","","","","867","19820616","","20031105","20021128","20010716","17","蔡正弘","蔡孟霖","陳嬿娟","企業公共事務處處長","2","http://www.oep.com.tw","pr@mail.oep.com.tw","康和綜合證券股份有限公司","02-87871888","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","西藥、醫療器材及乳製品、化妝品、食品等、之批發買賣、代理經銷、製造及進出口","TW0004120001","12397982","867471.19","867471.19","","86747.119","","10","NTD","","勤業眾信聯合會計師事務所","45.08","54.92","1005"
"4121","優盛","2020","優盛","ROSSMAX","優盛醫學科技股份有限公司","ROSSMAX INTERNATIONAL LTD.","北市內湖區港墘路189號12樓","(02)26597888","(02)26597666","","","","","733","19881102","","20030725","20021128","20010209","17","劉志平","劉志平","張淑娟","財務部副總經理","2","http://www.rossmax.com","public@rossmax.com","元大證券股份有限公司股務代理部","02-25865859","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","數位式血壓計、呼吸治療系列產品、溫度系列產品","TW0004121009","23123644","733167.64","733167.64","","73316.764","","10","NTD","","安侯建業聯合會計師事務所","75.56","24.44","1199"
"4123","晟德","2020","晟德","Center Lab.","晟德大藥廠股份有限公司","Center Laboratories Inc.","台北市南港區園區街3之2號7樓","26558680","26558380","","","","","4593","19591104","","20031007","20021218","20010109","17","林榮錦","許瑞寶","林秀月","管理處處長","2","http://www.centerlab.com.tw","yvonne@centerlab.com.tw","群益金鼎證券股務代理部","2702-3999","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","西藥製造業、西藥批發業、西藥零售業","TW0004123005","18606304","4592534.06","4592534.06","","459253.406","","10","NTD","","富鋒聯合會計師事務所","15.25","84.75","633"
"4126","太醫","2020","太醫","PAHSCO","太平洋醫材股份有限公司","PACIFIC HOSPITAL SUPPLY CO. LTD.","苗栗縣銅鑼鄉自強路19號","02-28955050","02-28978282","","","","","726","19770806","","20040209","20030108","20010516","16","鍾安婷","鍾安婷","王昱婷","總經理室特別助理","2","http://www.pahsco.com.tw","tinawang@pahsco.com.tw","福邦證券股份有限公司","02-23711658","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","耗材收入94.79%、儀器收入4.78%、工程收入0.43%(各種醫療器材製造、加工、買賣、醫療氣體用儀器、儀表、設備之製造、按裝、施工及買賣、醫療用中央氣體工程及其他系統設計、維修保養、承裝工程、)","TW0004126008","20765714","726000","726000","","72600","","10","NTD","","勤業眾信聯合會計師事務所","15.83","84.17","949"
"4127","天良","2020","天良","TLB","天良生物科技企業股份有限公司","Tien Liang BioTech Co. Ltd.","新北市汐止區大同路一段147號9樓","02-26483099","02-26475179","","","","","458","19710422","","20050729","20030114","20010717","15","沈錫聰","紀元章","郭俊雄","財務處經理","2","http://www.tlb.com.tw","cfo.tlb@tlb.com.tw","台新國際商業銀行股務代理部","02-25048125","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","其他50.88%、保健食品25.66%、西藥12.18%、中藥10.19%、化妝品1.09%(中藥製造買賣、西藥進口批發零售、其他健康照護產品、保健食品製造、批發、零售)","TW0004127006","85086859","457600","457600","","45760","","10","NTD","","正風聯合會計師事務所","100","0","53"
"4128","中天","2020","中天","MICROBIO","中天生物科技股份有限公司","MICROBIO CO.LTD.","台北市南港區園區街3號14樓之1","02-26558558","02-26558559","","","","","4253","20000503","","20060609","20030210","20010718","14","黃山內","黃山內","黃山內","董事長","2","http://twmicrobio.com/","micro@microbio.com.tw","兆豐證券股份有限公司","02-3393-0898","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","新藥開發","TW0004128004","70555349","4253426.5","4253426.5","","425342.65","","10","NTD","","勤業眾信聯合會計師事務所","100","0","644"
"4129","聯合","2020","聯合","UOC","聯合骨科器材股份有限公司","United Orthopedic Corporation","新竹市科學工業園區園區二路57號","(03)577-3351","(03)577-7156","","","","","884","19930305","","20040929","20030123","19980716","16","林延生","林延生","林延生","董事長","2","http://www.uoc.com.tw/tw/index.asp","ivypan@uoc.com.tw","日盛證券股份有限公司","(02)2541-9977","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","骨科用人工植入物：包括人工關節、人工骨板、骨釘、骨針等、","TW0004129002","22099982","883898.47","783898.47","100000","78389.847","10000","10","NTD","","安永聯合會計師事務所","39.72","60.28","727"
"4130","健亞","2020","健亞","GBL","健亞生物科技股份有限公司","Genovate Biotechnology Co. LTD.","新竹縣湖口鄉新竹工業區工業一路一號","03-5982221","03-5982804","","","","","1079","19930324","","20120112","20030210","19980706","8","陳正","朱佳真","蔣維民","行政處資深處長","2","http://www.genovate-bio.com","finance@genovate-bio.com","群益金鼎證券股份有限公司","02-27023999","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","銷貨收入100%、勞務收入%(研究，開發，生產，製造及銷售各種西藥製劑、各種西藥品，西藥原料之銷售及進出口業務、各種藥物之臨床試驗服務)","TW0004130000","84149006","1078886.38","1078886.38","","107888.638","","10","NTD","","資誠聯合會計師事務所","98.61","1.39","176"
"4131","晶宇","2020","晶宇","DR.Chip","晶宇生物科技實業股份有限公司","DR.Chip Biotechnology Incorporation","台中市太平區大里工業區工業19路6號四樓","037-585585","037-585586","","","","","483","19981022","","20040409","20030312","20010404","16","楊文通","楊文通","李義祥","財務經理","2","http://www.bio-drchip.com.tw","jack.lee@mail.bio-drchip.com.tw","富邦證券股份有限公司","02-23611300","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","生物晶片之研究、開發、製造與銷售、醫療器材製造及販售、隱型眼鏡產業","TW0004131008","16680539","482919.34","482919.34","","48291.934","","10","NTD","","安永聯合會計師事務所","95.4","4.6","16"
"4133","亞諾法","2020","亞諾法","Abnova","亞諾法生技股份有限公司","Abnova（Taiwan）Corporation","台北市內湖區洲子街108號9樓","(02)8751-1888","(02)8751-1166","","","","","606","20020104","20091228","","20080527","20080416","10","黃韋伯","黃韋伯","紀姵如","總經理室特助","1","http://www.abnova.com","ir@abnova.com.tw","凱基證券股份有限公司","23892999","22","生技醫療","Biotechnology and Medical Care","TWB31","生技醫療","C17020","傳產-生技","單株抗體、多株抗體、蛋白質、檢驗試劑、、循環稀有細胞富集檢測系統之研發、生產、銷售","TW0004133004","12974421","605535.94","605535.94","","60553.594","","10","NTD","","安侯建業聯合會計師事務所","4.55","95.45","129"
"4137","麗豐-KY","2020","麗豐-KY","CHLITINA-KY","麗豐股份有限公司","CHLITINA HOLDING LIMITED","台北市信義區松仁路107號10樓","886227238666","886287580369","KY開曼群島","陳碧華","886287580381","台北市信義區松仁路107號10樓","795","20120703","20131127","","","20131015","7","陳碧華","趙承佑","胡安榕","財會暨投資人關係總監","1","http://www.chlitina.com","stock@chlitina.com.tw","富邦綜合證券(股)公司股務代理部","(02)2361-1300","22","生技醫療","Biotechnology and Medical Care","TWB31","生技醫療","C17020","傳產-生技","美容產品與護理套組之研發、製造及銷售業務、特許經營美容連鎖加盟店之經營與推廣業務、除許可業務外，得經營法令非禁止或限制之業務","KYG211641017","38488868","794923.5","794923.5","","79492.35","","10","NTD","","資誠聯合會計師事務所","2.73","97.27","753"
"4138","曜亞","2020","曜亞","DMT","曜亞國際股份有限公司","DYNAMIC MEDICAL TECHNOLOGIES INC.","新北市中和區中正路872號4樓之1","(02)2221-7733","(02)2221-6394","","","","","300","20031009","","20101229","20091228","20090916","9","傅輝東","吳國龍","王明廷","總經理特助","2","http://www.dmttw.com.tw/","fi0003@dmttw.com","統一綜合證券(股)公司","(02)27463797","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","醫學美容之雷射儀器銷售、醫學美容之耗材、保養品銷售、醫學美容之儀器維護","TW0004138003","80527809","300000","300000","","30000","","10","NTD","","安侯建業聯合會計師事務所","89.92","10.08","116"
"4139","馬光-KY","2020","馬光-KY","KY M.K.","馬光保健控股股份有限公司","MA KUANG HEALTHCARE HOLDING LIMITED","3rd Floor  Harbour Centre  PO BOX 613  George Town","(07)555-0864","(07)555-4035","KY開曼群島","黃章益","07-5550864","高雄市鼓山區明誠三路693號4樓","425","20090714","","20110429","20091028","20101209","9","黃博聞","黃傳勝","黃傳勝","總經理","2","http://makuanggroup.com/cn/default.aspx","kymk041@gmail.com","日盛證券股份有限公司","02)2541-9977","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","連鎖社區醫療、連鎖中醫、中藥材、醫療培訓及教育","KYG5831M1087","28993894","425499.11","425499.11","","42549.911","","10","NTD","","安永聯合會計師事務所","9.07","90.93",""
"4141","龍燈-KY","2020","龍燈-KY","Rotam Global","龍燈環球農業科技有限公司","Rotam Global AgroSciences Limited","Grand Pavilion  802 West Bay Rd  Grand Cayman KY1-1205","(852)28960662","(852)25586577","KY開曼群島","謝欣玲","(02)2555-5218","台北市大同區承德路2段81號3樓","1751","20090703","20120425","","","20111220","8","NovaGlobalHldgsLtd(代表人:羅昌庚)","羅昌庚","袁新澤","財務長","1","http://www.rotam.com/","investor@rotam.com","元大證券(股)公司股務代理部","02-25865859","22","生技醫療","Biotechnology and Medical Care","TWB31","生技醫療","C17020","傳產-生技","作物保劑、植物營養劑的研究開發、生產製造與銷售一體化服務","KYG7644E1098","28999969","1750753.26","1750753.26","","175075.326","","10","NTD","","勤業眾信聯合會計師事務所","0","100","1331"
"4142","國光生","2020","國光生","ADIM","國光生物科技股份有限公司","ADIMMUNE CORPORATION","427台中市潭子區潭興路一段3號","(04)25381220","(04)25382105","","","","","4295","19651222","20120503","","20100929","20100104","8","詹啟賢","留忠正","潘飛","法務長","1","http://www.adimmune.com.tw/","biz@adimmune.com.tw","中國信託商業銀行代理部","(02)6636-5566","22","生技醫療","Biotechnology and Medical Care","TWB31","生技醫療","C17020","傳產-生技","血清、疫苗、檢驗試劑、生物製劑及其菌液、原料等之加工製造買賣、有關西藥、動物用藥品、化學品及飼料添加物等之加工製造買賣、前各項產品之進出口貿易與代理","TW0004142005","33259508","4295077.5","4295077.5","","429507.75","","10","NTD","","資誠聯合會計師事務所","52.44","47.56","405"
"4147","中裕","2020","中裕","TMB","中裕新藥股份有限公司","TaiMed Biologics Inc.","台北市內湖區瑞光路607號3樓","(02)26580058","(02)26586058","","","","","2522","20070905","","20151123","20100628","20100521","5","張念原","張念原","張念原","董事長兼執行長","2","http://www.tmb.com.tw","jackchen@taimedbiologics.com","元富證券股份有限公司","(02)27686668","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","新藥研發","TW0004147004","28707338","2522200","2522200","","252220","","10","NTD","","勤業眾信聯合會計師事務所","0","100","71"
